LinX_TestModel.dat 
     1 
     1     3     1 
    26    26    26 
Fractional porosity           -- 
    0.000    0.016    0.032    0.048    0.064    0.080    0.096    0.112    0.128    0.144    0.160    0.176    0.192    0.208    0.224    0.240    0.256    0.272    0.288    0.304    0.320    0.336    0.352    0.368    0.384    0.400
Fractional clay content       -- 
    0.000    0.040    0.080    0.120    0.160    0.200    0.240    0.280    0.320    0.360    0.400    0.440    0.480    0.520    0.560    0.600    0.640    0.680    0.720    0.760    0.800    0.840    0.880    0.920    0.960    1.000
Fractional water saturation   -- 
    0.000    0.040    0.080    0.120    0.160    0.200    0.240    0.280    0.320    0.360    0.400    0.440    0.480    0.520    0.560    0.600    0.640    0.680    0.720    0.760    0.800    0.840    0.880    0.920    0.960    1.000
LinX                          bits 
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
   51.000   50.000   49.000   48.000   47.000   46.000   45.000   44.000   43.000   42.000   41.000   40.000   39.000   38.000   37.000   36.000   35.000   34.000   33.000   32.000   31.000   30.000   29.000   28.000   27.000   26.000
